period,reporterDesc,flowDesc,partnerDesc,isOriginalClassification,cmdCode,cmdDesc,qty,isAltQtyEstimated,netWgt,isNetWgtEstimated,cifvalue,fobvalue,primaryValue
2013,Viet Nam,Export,Malaysia,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",,FALSE,173964,TRUE,,10413176,10413176
2013,Viet Nam,Export,Mauritania,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",,FALSE,79075,TRUE,,2557605,2557605
2013,Viet Nam,Export,"Other Asia, nes",TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",,FALSE,,FALSE,,38095,38095
2013,Viet Nam,Export,Mongolia,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",,FALSE,,FALSE,,360,360
2013,Viet Nam,Export,Mozambique,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",,FALSE,24,TRUE,,760,760
2013,Viet Nam,Export,Netherlands,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",,FALSE,98,TRUE,,7284,7284
2013,Viet Nam,Export,Vanuatu,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",,FALSE,10,TRUE,,314,314
2013,Viet Nam,Export,New Zealand,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",,FALSE,,FALSE,,2760,2760
2013,Viet Nam,Export,Nigeria,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",,FALSE,1902373,TRUE,,60870667,60870667
2013,Viet Nam,Export,Norway,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",,FALSE,4,TRUE,,250,250
2013,Viet Nam,Export,Philippines,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",,FALSE,451000,TRUE,,14672004,14672004
2013,Viet Nam,Export,Poland,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",,FALSE,24220,TRUE,,1462758,1462758
2013,Viet Nam,Export,Timor-Leste,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",,FALSE,268,TRUE,,12270,12270
2013,Viet Nam,Export,Qatar,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",,FALSE,3,TRUE,,210,210
2013,Viet Nam,Export,Saudi Arabia,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",,FALSE,484047,TRUE,,15455851,15455851
2013,Viet Nam,Export,Senegal,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",,FALSE,241032,TRUE,,7836446,7836446
2013,Viet Nam,Export,Sierra Leone,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",,FALSE,7341,TRUE,,234395,234395
2013,Viet Nam,Export,India,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",,FALSE,1936784,TRUE,,113734467,113734467
2013,Viet Nam,Export,Singapore,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",,FALSE,,FALSE,,19082952,19082952
2013,Viet Nam,Export,South Africa,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",,FALSE,103994,TRUE,,4543859,4543859
2013,Viet Nam,Export,Sweden,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",,FALSE,11571,TRUE,,698854,698854
2013,Viet Nam,Export,Thailand,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",,FALSE,570064,TRUE,,26928318,26928318
2013,Viet Nam,Export,Togo,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",,FALSE,40349,TRUE,,1288365,1288365
2013,Viet Nam,Export,United Arab Emirates,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",,FALSE,460977,TRUE,,14820160,14820160
2013,Viet Nam,Export,Egypt,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",,FALSE,2904,TRUE,,126870,126870
2013,Viet Nam,Export,United Kingdom,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",,FALSE,,FALSE,,2716,2716
2013,Viet Nam,Export,United Rep. of Tanzania,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",,FALSE,3216,TRUE,,102697,102697
2013,Viet Nam,Export,USA,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",,FALSE,,FALSE,,2290096,2290096
2013,Viet Nam,Export,Burkina Faso,TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",,FALSE,10,TRUE,,418,418
2013,Viet Nam,Export,"Areas, nes",TRUE,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus",,FALSE,3,TRUE,,212,212
2014,Viet Nam,Import,Australia,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",,FALSE,27759,TRUE,375056,,375056
2014,Viet Nam,Import,Austria,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",,FALSE,15972,TRUE,251253,,251253
2014,Viet Nam,Import,Belgium,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",,FALSE,17489,TRUE,270207,,270207
2014,Viet Nam,Import,Brazil,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",,FALSE,184,TRUE,2638,,2638
2014,Viet Nam,Import,Canada,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",,FALSE,2079,TRUE,32948,,32948
2014,Viet Nam,Import,China,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",,FALSE,9539505,TRUE,83981296,,83981296
2014,Viet Nam,Import,Croatia,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",,FALSE,8690,TRUE,152298,,152298
2014,Viet Nam,Import,Czechia,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",,FALSE,3089,TRUE,19303,,19303
2014,Viet Nam,Import,Denmark,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",,FALSE,26494,TRUE,259566,,259566
2014,Viet Nam,Import,Finland,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",,FALSE,5023,TRUE,33978,,33978
2014,Viet Nam,Import,France,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",,FALSE,522370,TRUE,4160997,,4160997
2014,Viet Nam,Import,Germany,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",,FALSE,133711,TRUE,1506154,,1506154
2014,Viet Nam,Import,Greece,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",,FALSE,2677,TRUE,14733,,14733
2014,Viet Nam,Import,Guinea,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",,FALSE,76,TRUE,1338,,1338
2014,Viet Nam,Import,"China, Hong Kong SAR",TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",,FALSE,4795,TRUE,53636,,53636
2014,Viet Nam,Import,Hungary,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",,FALSE,6485,TRUE,81277,,81277
2014,Viet Nam,Import,Indonesia,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",,FALSE,4049380,TRUE,28513941,,28513941
2014,Viet Nam,Import,Israel,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",,FALSE,3141,TRUE,20154,,20154
2014,Viet Nam,Import,Italy,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",,FALSE,315154,TRUE,3674522,,3674522
2014,Viet Nam,Import,Japan,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",,FALSE,962764,TRUE,6198944,,6198944
2014,Viet Nam,Import,Rep. of Korea,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",,FALSE,1568579,TRUE,12958759,,12958759
2014,Viet Nam,Import,Luxembourg,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",,FALSE,286202,TRUE,2813097,,2813097
2014,Viet Nam,Import,Malaysia,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",,FALSE,998486,TRUE,7270778,,7270778
2014,Viet Nam,Import,Mexico,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",,FALSE,568,TRUE,9885,,9885
2014,Viet Nam,Import,"Other Asia, nes",TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",,FALSE,837109,TRUE,9582965,,9582965
2014,Viet Nam,Import,Netherlands,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",,FALSE,103746,TRUE,1251753,,1251753
2014,Viet Nam,Import,Norway,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",,FALSE,17220,TRUE,88238,,88238
2014,Viet Nam,Import,Poland,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",,FALSE,38910,TRUE,207073,,207073
2014,Viet Nam,Import,Portugal,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",,FALSE,188,TRUE,1086,,1086
2014,Viet Nam,Import,Romania,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",,FALSE,1174,TRUE,11538,,11538
2014,Viet Nam,Import,Russian Federation,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",,FALSE,2009,TRUE,28913,,28913
2014,Viet Nam,Import,India,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",,FALSE,63328,TRUE,630747,,630747
2014,Viet Nam,Import,Singapore,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",,FALSE,78466,TRUE,748355,,748355
2014,Viet Nam,Import,Slovenia,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",,FALSE,4164,TRUE,24001,,24001
2014,Viet Nam,Import,Spain,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",,FALSE,52010,TRUE,464530,,464530
2014,Viet Nam,Import,Sweden,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",,FALSE,45590,TRUE,783748,,783748
2014,Viet Nam,Import,Switzerland,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",,FALSE,1508,TRUE,16513,,16513
2014,Viet Nam,Import,Thailand,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",,FALSE,35877620,TRUE,175148710,,175148710
2014,Viet Nam,Import,Türkiye,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",,FALSE,84932,TRUE,543140,,543140
2014,Viet Nam,Import,United Kingdom,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",,FALSE,18331,TRUE,168951,,168951
2014,Viet Nam,Import,USA,TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",,FALSE,543406,TRUE,7383080,,7383080
2014,Viet Nam,Import,"Areas, nes",TRUE,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",,FALSE,24067,TRUE,268135,,268135
2014,Viet Nam,Import,Australia,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",,FALSE,,FALSE,1523219,,1523219
2014,Viet Nam,Import,Austria,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",,FALSE,,FALSE,328543,,328543
2014,Viet Nam,Import,Belgium,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",,FALSE,,FALSE,226853,,226853
2014,Viet Nam,Import,Brazil,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",,FALSE,,FALSE,7367366,,7367366
2014,Viet Nam,Import,Bulgaria,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",,FALSE,191,TRUE,52161,,52161
2014,Viet Nam,Import,Myanmar,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",,FALSE,4,TRUE,1235,,1235
2014,Viet Nam,Import,Canada,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",,FALSE,,FALSE,14597185,,14597185
2014,Viet Nam,Import,Chile,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",,FALSE,,FALSE,16950,,16950
2014,Viet Nam,Import,China,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",,FALSE,,FALSE,6880348088,,6880348088
2014,Viet Nam,Import,Croatia,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",,FALSE,,FALSE,21490,,21490
2014,Viet Nam,Import,Cyprus,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",,FALSE,,FALSE,100600,,100600
2014,Viet Nam,Import,Czechia,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",,FALSE,,FALSE,1449311,,1449311
2014,Viet Nam,Import,Denmark,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",,FALSE,,FALSE,506883,,506883
2014,Viet Nam,Import,Dominican Rep.,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",,FALSE,2,TRUE,639,,639
2014,Viet Nam,Import,Estonia,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",,FALSE,,FALSE,18159,,18159
2014,Viet Nam,Import,Finland,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",,FALSE,,FALSE,28604020,,28604020
2014,Viet Nam,Import,France,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",,FALSE,,FALSE,8594807,,8594807
2014,Viet Nam,Import,Germany,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",,FALSE,,FALSE,21049290,,21049290
2014,Viet Nam,Import,"China, Hong Kong SAR",TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",,FALSE,,FALSE,17501181,,17501181
2014,Viet Nam,Import,Hungary,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",,FALSE,,FALSE,101723,,101723
2014,Viet Nam,Import,Indonesia,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",,FALSE,,FALSE,335509,,335509
2014,Viet Nam,Import,Ireland,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",,FALSE,,FALSE,400985,,400985
2014,Viet Nam,Import,Israel,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",,FALSE,,FALSE,11564883,,11564883
2014,Viet Nam,Import,Italy,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",,FALSE,,FALSE,11557210,,11557210
2014,Viet Nam,Import,Japan,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",,FALSE,,FALSE,45925110,,45925110
2014,Viet Nam,Import,Kenya,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",,FALSE,,FALSE,5821,,5821
2014,Viet Nam,Import,Rep. of Korea,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",,FALSE,,FALSE,1772890182,,1772890182
2014,Viet Nam,Import,Latvia,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",,FALSE,,FALSE,108380,,108380
2014,Viet Nam,Import,Lithuania,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",,FALSE,136,TRUE,25791,,25791
2014,Viet Nam,Import,Malaysia,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",,FALSE,,FALSE,29615702,,29615702
2014,Viet Nam,Import,Malta,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",,FALSE,38,TRUE,7242,,7242
2014,Viet Nam,Import,Mexico,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",,FALSE,,FALSE,18398742,,18398742
2014,Viet Nam,Import,"Other Asia, nes",TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",,FALSE,,FALSE,127010671,,127010671
2014,Viet Nam,Import,Morocco,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",,FALSE,,FALSE,11055,,11055
2014,Viet Nam,Import,Netherlands,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",,FALSE,,FALSE,2357720,,2357720
2014,Viet Nam,Import,New Zealand,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",,FALSE,8961,TRUE,715838,,715838
2014,Viet Nam,Import,Norway,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",,FALSE,,FALSE,956553,,956553
2014,Viet Nam,Import,Pakistan,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",,FALSE,10,TRUE,2933,,2933
2014,Viet Nam,Import,Philippines,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",,FALSE,,FALSE,11503512,,11503512
2014,Viet Nam,Import,Poland,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",,FALSE,,FALSE,9213633,,9213633
2014,Viet Nam,Import,Portugal,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",,FALSE,414,TRUE,116048,,116048
2014,Viet Nam,Import,Romania,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",,FALSE,,FALSE,24182,,24182
2014,Viet Nam,Import,Russian Federation,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",,FALSE,,FALSE,2378004,,2378004
2014,Viet Nam,Import,India,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",,FALSE,,FALSE,29961942,,29961942
2014,Viet Nam,Import,Singapore,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",,FALSE,,FALSE,12774483,,12774483
2014,Viet Nam,Import,Slovakia,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",,FALSE,3,TRUE,866,,866
2014,Viet Nam,Import,Slovenia,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",,FALSE,,FALSE,110805,,110805
2014,Viet Nam,Import,South Africa,TRUE,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",,FALSE,,FALSE,359300,,359300
